1;93;1;1;0.8999999762;1;0.1163265333;0.1163265333;0.1000000015;0.1000019163;0.1055979878;0.148888886;0.164079994;0.1022463292;0.1097340807;0.1022241712;0.1012383252;0.3400000036;0.3400000036;0.3400000036;0.3400000036;0.3400000036;0.3400000036;0.1800000072;0.3666666746;0.1008000001;0.1400000006;0.2333333343;0.1004000008;0.2220575958;0.5068586469;0.1122057587;0.1610288024;0.3034293354;0.1061028764;0.1730055958;0.34335199;0.1073005572;0.1365028024;0.2216760069;0.1036502793;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.2599999905;0.1000000015;0.5;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.4343782663;0.4343782663;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.1002295986;0.1124000028;0.1008000001;0.1008000001;0.1015999988;0.1048000008;0.1048000008;0.1159999967;0.1159999967;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.1653061211;0.1653061211;0.1000000015;0.100001961;0.1058425382;0.117955558;0.1080000028;0.100287579;0.1012461856;0.1002851203;0.1001620442;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.2599999905;0.6333333254;0.1015999988;0.1800000072;0.3666666746;0.1015999988;0.1914287955;0.4047626555;0.1091428772;0.1457144022;0.2523813248;0.1046634391;0.1560764015;0.2869213223;0.1056076437;0.1280381978;0.1934606731;0.1028606817;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.2599999905;0.1000000015;0.8999999762;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.42608729;0.42608729;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.2121535987;0.1096159965;0.1018240005;0.1007359996;0.1025599986;0.1015999988;0.1015999988;0.1800000072;0.1000000015;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.1163265333;0.1163265333;0.1000000015;0.1000064835;0.1285427064;0.2711111009;0.1099200025;0.1012361869;0.1053567976;0.1012361869;0.1010835692;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.8999999762;0.3666666746;0.1967999935;0.8999999762;0.2333333343;0.1607999951;0.6344047785;0.1661333293;0.3565038443;0.5851888061;0.1330666691;0.3157330453;0.8999999762;0.233919993;0.619122386;0.8371942043;0.166960001;0.4215755463;0.1323232353;0.1000000015;0.1323232353;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1104104072;0.1000000015;0.1120120138;0.1000000015;0.2599999905;0.1000000015;0.8999999762;0.8999999762;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.9700000286;0.1000000015;0.1987654269;0.1987654269;0.1000000015;0.1000000015;0.8999999762;0.8999999762;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5001556873;0.500213623;0.5;0.1000000015;0.1010176018;0.1234000027;0.1054000035;0.1054000035;0.110799998;0.1023999974;0.1023999974;0.1319999993;0.1000000015;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.1816326529;0.1816326529;0.1000000015;0.1000143662;0.1681595445;0.1583703756;0.1640000045;0.116836533;0.1729582995;0.1166679114;0.1156832948;0.1800000072;0.3400000036;0.2336000055;0.1800000072;0.3400000036;0.2336000055;0.1800000072;0.3666666746;0.1008000001;0.1400000006;0.2333333343;0.1004000008;0.2219039947;0.506346643;0.112190403;0.1609520018;0.3031733334;0.1060952023;0.707803607;0.8999999762;0.1607803553;0.4039017856;0.8999999762;0.1303901821;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.2599999905;0.1000000015;0.628000021;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.1445566118;0.1445566118;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.1897712052;0.1132533327;0.1035466641;0.1046933308;0.1082400009;0.1015999988;0.1015999988;0.1640000045;0.1319999993;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.1979591846;0.1979591846;0.1000000015;0.1004543006;0.8999999762;0.2565714419;0.1008000001;0.1066537723;0.1288330108;0.1065873131;0.1065750048;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.3666666746;0.1008000001;0.1400000006;0.8999999762;0.1088000014;0.1015231982;0.1050773337;0.1001523212;0.1007615998;0.1152266636;0.1006968766;0.3162476122;0.8208253384;0.1216247603;0.2081238031;0.8999999762;0.7380543351;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1008007973;0.1000000015;0.2599999905;0.1000000015;0.8999999762;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.1014087498;0.1014087498;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.1721623987;0.1220914274;0.1243085712;0.1128914282;0.1371999979;0.1015999988;0.1015999988;0.2119999975;0.1000000015;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.1816326529;0.1816326529;0.1000000015;0.100013867;0.1656705886;0.157629624;0.1400000006;0.110160023;0.1440267712;0.1100578681;0.1094424874;0.1800000072;0.3400000036;0.2336000055;0.1800000072;0.3400000036;0.2336000055;0.1800000072;0.3666666746;0.1008000001;0.1400000006;0.2333333343;0.1004000008;0.1761904061;0.3539679945;0.1076190397;0.1380952001;0.2269839942;0.1038095206;0.4798792005;0.8999999762;0.1379879266;0.2899396122;0.7331320047;0.1189939603;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.2599999905;0.1000000015;0.628000021;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.1461479217;0.1461479217;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.1898728013;0.1131866649;0.1036133319;0.104626663;0.1082400009;0.1015999988;0.1015999988;0.1640000045;0.1319999993;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.1000000015;0.1000000015;0.1000000015;0.1000009999;0.1010050252;0.1222222224;0.1088799983;0.1001626328;0.1007047445;0.1001614034;0.1000247896;0.5;0.5;0.5;0.5;0.5;0.5;0.1800000072;0.3666666746;0.1008000001;0.1400000006;0.2333333343;0.1004000008;0.1169136018;0.1563786715;0.1016913578;0.1084567979;0.1281893402;0.1008456796;0.1052855998;0.1176186651;0.1005285606;0.1026427969;0.108809337;0.100264281;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.2599999905;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.7400000095;0.7400000095;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.100638397;0.1099999994;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1159999967;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.3775510192;0.3775510192;0.1000000015;0.147605449;0.8999999762;0.1756543219;0.1001600027;0.2391543984;0.7030023932;0.2673993707;0.2673969269;0.1800000072;0.4199999869;0.3264000118;0.1800000072;0.4199999869;0.3264000118;0.5;0.8999999762;0.1040000021;0.3000000119;0.7666666508;0.1019999981;0.1015200019;0.1050666645;0.1001520008;0.100759998;0.102533333;0.1000759974;0.8999999762;0.8999999762;0.8999999762;0.8999999762;0.8999999762;0.8999999762;0.1323232353;0.8999999762;0.1323232353;0.8999999762;0.4555555582;0.8999999762;0.4555555582;0.8999999762;0.1032031998;0.1653061211;0.1032031998;0.1653061211;0.2599999905;0.1000000015;0.8999999762;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.1000134423;0.1000134423;0.6200000048;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.1257296056;0.1148088872;0.1035911143;0.1030488908;0.1066400036;0.1040000021;0.1040000021;0.3880000114;0.1000000015;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.1816326529;0.1816326529;0.1000000015;0.1000279859;0.2366271317;0.1721481532;0.1120000035;0.1061515063;0.1266565323;0.1063950732;0.1062104627;0.1800000072;0.3400000036;0.3136000037;0.1800000072;0.3400000036;0.3136000037;0.1800000072;0.3666666746;0.1008000001;0.1400000006;0.2333333343;0.1004000008;0.1228576005;0.1761920005;0.1022857577;0.1114287972;0.1380960047;0.1011428833;0.309920013;0.7997333407;0.1209919974;0.2049600035;0.4498666525;0.1104959995;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.2599999905;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0;0.9700000286;0.1000000015;0.1228662878;0.1228662878;0.1400000006;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.5;0.5;0.5;0.1000000015;0.1913399994;0.1144933328;0.1015066653;0.1008933336;0.1023999974;0.1000000015;0.1000000015;0.1000000015;0.1959999949;0.1000000015;0.8999999762;0.8999999762
1;93;1;1;0.8999999762;1;0.2142857164;0.2142857164;0.1000000015;0.1003127843;0.8999999762;0.2272222191;0.1008000001;0.104812026;0.1208521053;0.104812026;0.1047997177;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.1800000072;0.3666666746;0.1008000001;0.8999999762;0.2333333343;0.2072000057;0.1015999988;0.1053333357;0.1001600027;0.1667239964;0.1026666686;0.1171170399;0.25639081;0.6213026643;0.1156390831;0.8999999762;0.3606513441;0.8999999762;0.1000000015;0.1000000015;0.1484848559;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1136136129;0.1000000015;0.2599999905;0.1000000015;0.8999999762;0.8999999762;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.3000000119;0.9700000286;0.1000000015;0.1020461619;0.1020461619;0.1000000015;0.1000000015;0.8999999762;0.8999999762;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.1000000015;0.500110805;0.500109911;0.5000009537;0.1000000015;0.2205280066;0.1194500029;0.1271100044;0.1102500036;0.1373600066;0.1015999988;0.1015999988;0.2280000001;0.1000000015;0.1000000015;0.8999999762;0.8999999762
