1;4;1;1;0.8951975107;0.112357609;0.08802050352;0
1;4;1;1;0.9071332812;0.09196983278;0.1019534245;0
1;4;1;1;0.8997147083;0.1253704131;0.07329598814;0
1;4;1;1;0.897865355;0.13116166;0.06859769672;0
1;4;1;1;0.8529657722;0.3045909703;0;0
1;4;1;1;0.8806770444;0.1811757237;0.02860762179;0
1;4;1;1;0.8862109184;0.135951966;0.06957685202;0
1;4;1;1;0.9062837958;0.09246258438;0.101886265;0
1;4;1;1;0.9119127989;0.06521466374;0.1254680306;0
1;4;1;1;0.9189311266;0.03798964247;0.1483601034;0
1;4;1;1;0.5840099454;0.4203680754;0;0
1;4;1;1;0.8964720368;0.09903863817;0.1002571434;0
1;4;1;1;0.8993497491;0.1110099182;0.0873252973;0
1;4;1;1;0.8966935873;0.1170589626;0.08276606351;0
1;4;1;1;0.4342672825;0.4686071873;0.04607903957;0
1;4;1;1;0.9283306599;0.03753901646;0.1442778856;0
1;4;1;1;0.8814510703;0.08367523551;0.127828747;0
1;4;1;1;0.9374479651;0;0.1870830953;0
1;4;1;1;0.9051431417;0.07035069168;0.1237663254;0
1;4;1;1;0.7111383677;0.3213891089;0;0
1;4;1;1;0.7096327543;0.5071384311;0;0
1;4;1;1;0.8972107768;0.1371486634;0.06313643605;0
1;4;1;1;0.7827868462;0.5935656428;0;0
1;4;1;1;0.8784587979;0.1611626595;0.04898069799;0
1;4;1;1;0.8907648921;0.1215583682;0.08127433807;0
1;4;1;1;0.8989971876;0.1021294817;0.09606189281;0
1;4;1;1;0.8864290714;0.1561979055;0.04994029552;0
1;4;1;1;0.8419753313;0.1798595488;0.05438394099;0
1;4;1;1;0.5533876419;0.6053951979;0;0
1;4;1;1;0.8988941312;0.107270211;0.0911520496;0
1;4;1;1;0.9084652662;0.07986291498;0.1129931808;0
1;4;1;1;0.8992370963;0.1106226444;0.08775305748;0
1;4;1;1;0.9163941145;0.03713958338;0.1503992975;0
1;4;1;1;0.8976197839;0.109049052;0.09004833549;0
1;4;1;1;0.9114961624;0.0685660243;0.1224350929;0
1;4;1;1;0.8357715607;0.1505080163;0.08404644579;0
1;4;1;1;0.8837723732;0.1479596049;0.05916464329;0
1;4;1;1;0.87027812;0.1219479442;0.09074337035;0
1;4;1;1;0.7528598309;0.2708603144;0.02366176248;0
1;4;1;1;0.8373792171;0.1686333716;0.06252295524;0
1;4;1;1;0.9182650447;0.03116055951;0.1552683562;0
1;4;1;1;0.9077715278;0.0818695277;0.1113907397;0
1;4;1;1;0.9077092409;0.1003150344;0.09362579882;0
1;4;1;1;0.6571404934;0;0.4398197532;0
1;4;1;1;0.9030448794;0.1367801726;0.06068838388;0
1;4;1;1;0.8890286088;0.1306273937;0.07335962355;0
1;4;1;1;0.8037615418;0.2285745144;0.02633596957;0
1;4;1;1;0.9389945865;0;0.2036728561;0
1;4;1;1;0.9041034579;0.1327422857;0.0640751645;0
1;4;1;1;0.9109047651;0.08889061213;0.1031116396;0
1;4;1;1;0.5824285746;0.3664602637;0.04690828919;0
1;4;1;1;0.8834486008;0.1021158025;0.1035469249;0
1;4;1;1;0.9302174449;0.04084168375;0.1401850879;0
1;4;1;1;0.8888013959;0.1513980329;0.05343077332;0
1;4;1;1;0.900646925;0.09091179073;0.1060911268;0
1;4;1;1;0.904928267;0.09511850774;0.09997541457;0
1;4;1;1;0.7132583261;0.6301826835;0;0
1;4;1;1;0.8753449917;0.2111489177;0.002254009247;0
1;4;1;1;0.861025095;0.1556486189;0.06267796457;0
1;4;1;1;0.8930527568;0.1486099958;0.05407752097;0
1;4;1;1;0.9022281766;0.1012416631;0.09536578506;0
1;4;1;1;0.8519082665;0.1515406966;0.07231023163;0
