1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.1000000015;0.8999999762;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.1000000015;0.8999999762;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
1;4;1;1;0.8999999762;0.1000000015;0.1000000015;0.5
